id,runs,type,bowler
13427,1,wides,SR Watson
13428,1,noballs,SR Watson
13430,1,byes,SR Watson
13455,1,byes,M Ntini
13456,4,legbyes,M Ntini
13525,1,wides,MS Gony
13539,1,byes,A Flintoff
13572,1,legbyes,T Thushara
13624,1,legbyes,Harbhajan Singh
13715,1,wides,DJ Bravo
13718,4,legbyes,SL Malinga
13719,1,legbyes,SL Malinga
13723,1,wides,SL Malinga
13730,1,wides,SL Malinga
13774,1,wides,YK Pathan
13803,1,wides,MM Patel
13808,1,legbyes,SK Warne
13817,1,legbyes,Kamran Khan
13855,1,wides,JD Ryder
13878,1,wides,R Vinay Kumar
13902,1,legbyes,A Kumble
13911,1,wides,P Kumar
13916,1,wides,DW Steyn
13923,1,noballs,P Kumar
13936,1,wides,P Kumar
13943,1,wides,DW Steyn
13945,1,wides,DW Steyn
13954,1,wides,DP Nannes
13955,1,legbyes,DP Nannes
13956,1,wides,DP Nannes
13964,1,legbyes,PJ Sangwan
13969,1,legbyes,DP Nannes
13987,1,wides,IK Pathan
13995,1,wides,YA Abdulla
14000,1,legbyes,VS Malik
14001,1,byes,VS Malik
14016,1,wides,PP Chawla
14021,1,legbyes,PJ Sangwan
14027,1,wides,VY Mahesh
14058,1,wides,DP Nannes
14128,1,legbyes,FH Edwards
14163,2,legbyes,FH Edwards
14173,1,wides,Harmeet Singh
14184,1,legbyes,Harmeet Singh
14235,1,wides,AB Agarkar
14251,1,byes,M Kartik
14265,1,legbyes,P Kumar
14266,1,wides,DW Steyn
14300,5,wides,A Kumble
14309,4,legbyes,JH Kallis
14338,1,wides,DW Steyn
14356,1,wides,MS Gony
14358,1,legbyes,MS Gony
14363,1,wides,JA Morkel
14371,1,wides,MS Gony
14407,1,wides,Joginder Sharma
14422,1,wides,LRPL Taylor
14524,1,wides,LR Shukla
14529,1,wides,LR Shukla
14542,5,wides,CH Gayle
14543,1,wides,CH Gayle
14545,1,wides,CH Gayle
14596,1,wides,IK Pathan
14634,1,wides,MC Henriques
14641,1,wides,AB Dinda
14643,1,byes,AB Dinda
14650,1,wides,IK Pathan
14655,1,wides,YA Abdulla
14667,1,wides,YA Abdulla
14678,1,legbyes,JH Kallis
14681,1,legbyes,JH Kallis
14683,4,legbyes,P Kumar
14728,1,wides,Harmeet Singh
14738,1,wides,FH Edwards
14770,1,wides,Harmeet Singh
14775,1,wides,Harmeet Singh
14792,1,wides,JD Ryder
14813,1,legbyes,KP Pietersen
14816,1,legbyes,KP Pietersen
14872,1,wides,SB Styris
14880,1,legbyes,PP Ojha
14895,1,wides,Harmeet Singh
14953,1,wides,L Balaji
15002,1,wides,A Nehra
15011,4,legbyes,A Nehra
15071,1,legbyes,DL Vettori
15084,1,wides,PJ Sangwan
15108,1,legbyes,DL Vettori
15121,1,noballs,PJ Sangwan
15144,1,wides,PJ Sangwan
15151,5,wides,AM Salvi
15165,1,wides,YK Pathan
15168,1,legbyes,AD Mascarenhas
15189,1,wides,BAW Mendis
15220,1,wides,Anureet Singh
15223,1,wides,Anureet Singh
15226,1,wides,CH Gayle
15231,2,wides,CH Gayle
15239,1,legbyes,I Sharma
15271,1,wides,AB Agarkar
15275,1,legbyes,BAW Mendis
15294,1,legbyes,SC Ganguly
15312,2,legbyes,MM Patel
15315,1,legbyes,Kamran Khan
15325,1,wides,Kamran Khan
15328,1,wides,Kamran Khan
15344,1,noballs,MM Patel
15359,1,wides,SK Warne
15365,1,wides,Kamran Khan
15369,2,legbyes,Kamran Khan
15373,1,wides,YK Pathan
15391,1,wides,YK Pathan
15403,1,wides,SK Warne
15408,1,wides,YK Pathan
15411,2,legbyes,YK Pathan
15435,1,byes,KP Pietersen
15482,1,legbyes,JD Ryder
15490,1,wides,JH Kallis
15495,1,wides,P Kumar
15504,1,wides,Pankaj Singh
15516,1,wides,YA Abdulla
15581,4,byes,PP Chawla
15590,1,wides,YA Abdulla
15599,1,legbyes,VRV Singh
15605,1,wides,YA Abdulla
15614,1,legbyes,R Vinay Kumar
15629,1,wides,Pankaj Singh
15636,1,legbyes,P Kumar
15643,5,wides,JH Kallis
15678,1,legbyes,Harbhajan Singh
15689,1,wides,ST Jayasuriya
15696,1,legbyes,Z Khan
15717,1,wides,DJ Bravo
15736,1,byes,SL Malinga
15737,4,legbyes,SL Malinga
15740,1,wides,FH Edwards
15752,1,wides,SL Malinga
15754,1,wides,Z Khan
15755,1,legbyes,Z Khan
15766,1,byes,DJ Bravo
15768,1,wides,Harbhajan Singh
15824,1,legbyes,Y Venugopal Rao
15830,1,legbyes,PP Ojha
15844,1,wides,FH Edwards
15868,1,wides,PP Ojha
15869,1,legbyes,PP Ojha
15873,1,wides,FH Edwards
15877,1,wides,FH Edwards
15883,1,legbyes,RP Singh
15895,1,noballs,RP Singh
15897,1,wides,RP Singh
15900,1,legbyes,RP Singh
15904,1,legbyes,DR Smith
15911,1,wides,A Nehra
15916,1,wides,A Mishra
15919,1,wides,A Mishra
15973,4,legbyes,DP Nannes
15976,1,wides,DP Nannes
16015,1,legbyes,PJ Sangwan
16016,1,wides,PJ Sangwan
16022,1,noballs,A Nehra
16077,1,wides,JH Kallis
16082,1,wides,JH Kallis
16093,1,wides,JH Kallis
16122,1,wides,Pankaj Singh
16190,4,legbyes,RR Powar
16205,1,wides,YA Abdulla
16218,1,wides,IK Pathan
16235,1,wides,Kamran Khan
16259,1,wides,Kamran Khan
16263,1,wides,Kamran Khan
16266,1,wides,YK Pathan
16267,1,wides,YK Pathan
16269,1,wides,YK Pathan
16327,1,wides,YK Pathan
16336,1,legbyes,Kamran Khan
16339,1,byes,Kamran Khan
16349,1,byes,Kamran Khan
16352,1,legbyes,Kamran Khan
16357,2,wides,MM Patel
16365,1,wides,RR Powar
16368,1,wides,IK Pathan
16372,1,wides,IK Pathan
16408,1,legbyes,IK Pathan
16426,1,wides,Y Venugopal Rao
16437,1,wides,Shoaib Ahmed
16498,1,wides,RP Singh
16509,1,noballs,RP Singh
16510,1,wides,RP Singh
16511,1,noballs,RP Singh
16544,1,wides,M Muralitharan
16593,5,noballs,JA Morkel
16609,1,noballs,RP Singh
16623,1,wides,MS Gony
16628,1,wides,L Balaji
16645,1,legbyes,JDP Oram
16650,1,legbyes,JA Morkel
16687,1,wides,SC Ganguly
16717,1,legbyes,LR Shukla
16744,1,wides,AB Dinda
16748,5,wides,I Sharma
16750,1,wides,I Sharma
16833,1,wides,DJ Bravo
16839,1,wides,SL Malinga
16867,2,noballs,SL Malinga
16919,2,legbyes,PJ Sangwan
16925,1,legbyes,DP Nannes
16936,1,noballs,A Mishra
16956,1,wides,DP Nannes
16958,1,wides,DP Nannes
16977,1,wides,Kamran Khan
17008,1,noballs,MM Patel
17033,1,legbyes,YK Pathan
17064,1,legbyes,MM Patel
17065,1,legbyes,MM Patel
17082,1,wides,PJ Sangwan
17085,1,wides,PJ Sangwan
17086,1,wides,A Nehra
17126,1,wides,KP Pietersen
17175,1,legbyes,A Kumble
17187,1,wides,P Kumar
17191,1,legbyes,RE van der Merwe
17196,1,wides,I Sharma
17203,1,wides,AB Agarkar
17211,5,wides,KP Pietersen
17279,2,wides,M Kartik
17312,1,legbyes,I Sharma
17325,1,byes,BJ Hodge
17330,1,wides,AB Agarkar
17338,1,wides,AB Agarkar
17341,1,wides,AB Agarkar
17368,1,wides,IK Pathan
17376,1,wides,SR Tendulkar
17377,1,legbyes,SR Tendulkar
17398,5,wides,JP Duminy
17401,1,wides,SL Malinga
17407,2,wides,Z Khan
17414,1,wides,DJ Bravo
17421,4,byes,SL Malinga
17469,1,wides,DJ Bravo
17475,1,legbyes,Harbhajan Singh
17512,1,wides,K Goel
17526,2,wides,RR Powar
17535,1,byes,K Goel
17543,1,wides,IK Pathan
17570,1,wides,YA Abdulla
17575,1,noballs,VS Malik
17598,1,wides,YA Abdulla
17609,1,legbyes,YA Abdulla
17612,1,wides,YA Abdulla
17623,1,legbyes,PP Ojha
17624,1,wides,PP Ojha
17632,1,legbyes,Shoaib Ahmed
17639,1,legbyes,Shoaib Ahmed
17666,1,wides,Y Venugopal Rao
17673,1,wides,FH Edwards
17675,1,wides,FH Edwards
17691,1,wides,FH Edwards
17693,1,noballs,FH Edwards
17706,1,noballs,A Nehra
17739,3,legbyes,DL Vettori
17744,1,wides,DL Vettori
17761,1,legbyes,A Mishra
17762,1,legbyes,A Mishra
17764,1,wides,DL Vettori
17794,2,legbyes,A Nehra
17815,1,legbyes,A Nehra
17835,1,legbyes,FH Edwards
17849,1,wides,RP Singh
17854,1,wides,RP Singh
17889,1,wides,SK Warne
17907,1,legbyes,Kamran Khan
17911,1,legbyes,SK Warne
17925,1,noballs,Kamran Khan
17933,1,wides,SK Trivedi
17990,1,wides,M Muralitharan
18049,1,wides,L Balaji
18062,1,wides,S Tyagi
18078,4,legbyes,S Tyagi
18101,1,legbyes,M Muralitharan
18113,1,wides,AB Agarkar
18129,1,legbyes,CH Gayle
18157,2,wides,CH Gayle
18164,1,legbyes,M Kartik
18174,1,noballs,I Sharma
18175,1,byes,I Sharma
18182,1,wides,I Sharma
18184,1,wides,I Sharma
18199,2,byes,I Sharma
18202,1,legbyes,AB Dinda
18204,1,wides,AB Dinda
18227,1,wides,ST Jayasuriya
18228,1,wides,ST Jayasuriya
18246,1,wides,AM Nayar
18256,1,legbyes,GR Napier
18263,1,wides,SL Malinga
18284,1,noballs,Z Khan
18293,1,wides,SL Malinga
18323,1,wides,Z Khan
18404,1,legbyes,JD Ryder
18415,1,wides,P Kumar
18419,4,legbyes,RE van der Merwe
18421,1,wides,RE van der Merwe
18424,4,byes,KP Appanna
18441,1,wides,VS Malik
18486,1,wides,PP Chawla
18487,1,legbyes,PP Chawla
18504,1,wides,Yuvraj Singh
18552,1,wides,YA Abdulla
18554,1,byes,YA Abdulla
18574,1,wides,P Kumar
18601,1,legbyes,RE van der Merwe
18606,1,legbyes,SM Harwood
18610,1,legbyes,SK Warne
18626,1,wides,SK Warne
18646,1,wides,RA Jadeja
18672,1,wides,RA Jadeja
18680,1,wides,RA Jadeja
18704,1,legbyes,RA Jadeja
18720,1,noballs,RP Singh
18730,1,wides,PP Ojha
18739,1,wides,RG Sharma
18785,1,legbyes,FH Edwards
18807,1,wides,FH Edwards
18837,1,legbyes,DR Smith
18845,1,byes,FH Edwards
18881,1,wides,PJ Sangwan
18892,4,byes,R Bhatia
18903,1,wides,A Nehra
18927,1,wides,DP Nannes
18953,1,wides,A Nehra
18954,1,legbyes,S Tyagi
18973,1,legbyes,SB Jakati
19036,1,wides,DP Nannes
19059,1,noballs,S Tyagi
19129,1,legbyes,AB Agarkar
19132,2,wides,LR Shukla
19135,1,wides,M Kartik
19153,1,wides,BJ Hodge
19170,2,wides,M Kartik
19176,1,wides,RR Powar
19197,1,wides,IK Pathan
19268,1,legbyes,PP Chawla
19269,2,wides,PP Chawla
19282,1,legbyes,IK Pathan
19285,1,legbyes,YA Abdulla
19302,1,wides,AB Dinda
19306,1,wides,AB Dinda
19345,1,legbyes,CH Gayle
19429,3,wides,JH Kallis
19464,1,wides,AM Nayar
19477,1,wides,AM Nayar
19478,1,wides,AM Nayar
19489,1,wides,AM Nayar
19522,1,legbyes,RE van der Merwe
19525,1,legbyes,R Vinay Kumar
19542,1,noballs,D du Preez
19545,1,wides,Z Khan
19551,1,wides,DJ Bravo
19559,1,wides,Z Khan
19568,1,legbyes,SL Malinga
19596,4,legbyes,PP Ojha
19602,2,wides,DR Smith
19649,1,wides,PP Ojha
19651,1,legbyes,PP Ojha
19668,1,wides,RP Singh
19690,1,noballs,JA Morkel
19695,1,byes,JA Morkel
19710,1,legbyes,M Muralitharan
19724,1,wides,M Muralitharan
19728,1,legbyes,SB Jakati
19747,1,legbyes,M Muralitharan
19781,1,wides,RP Singh
19793,1,wides,S Tyagi
19805,5,wides,SM Harwood
19819,1,wides,SM Harwood
19820,1,wides,SM Harwood
19831,1,wides,SK Warne
19850,1,legbyes,A Singh
19853,1,wides,SK Warne
19869,1,wides,SM Harwood
19872,1,wides,SM Harwood
19889,1,noballs,S Sreesanth
19932,1,noballs,YA Abdulla
19987,1,noballs,S Sreesanth
19988,1,noballs,S Sreesanth
20005,1,legbyes,A Singh
20015,2,legbyes,A Singh
20019,1,legbyes,YK Pathan
20034,1,byes,YK Pathan
20043,2,wides,SM Harwood
20125,1,noballs,PJ Sangwan
20134,1,wides,DP Nannes
20136,1,wides,A Nehra
20139,1,wides,A Nehra
20183,1,legbyes,AB Agarkar
20198,5,wides,BJ Hodge
20283,2,wides,BJ Hodge
20324,1,legbyes,ST Jayasuriya
20343,1,wides,DS Kulkarni
20355,1,legbyes,SL Malinga
20361,1,legbyes,DJ Bravo
20370,1,wides,SL Malinga
20374,1,legbyes,SL Malinga
20377,1,wides,DS Kulkarni
20383,1,wides,SL Malinga
20399,1,legbyes,Harbhajan Singh
20465,1,legbyes,RG Sharma
20513,1,wides,RP Singh
20526,1,legbyes,DR Smith
20564,1,wides,JH Kallis
20583,1,wides,P Kumar
20612,1,wides,R Vinay Kumar
20618,1,wides,A Singh
20631,1,noballs,A Singh
20649,1,wides,LA Carseldine
20657,1,wides,MM Patel
20697,1,wides,M Morkel
20773,1,wides,S Sreesanth
20803,1,legbyes,IK Pathan
20812,4,legbyes,S Sreesanth
20841,1,legbyes,S Tyagi
20900,1,wides,JA Morkel
20919,1,legbyes,SK Raina
20923,1,legbyes,SK Raina
20935,1,wides,M Muralitharan
20957,1,wides,L Balaji
20984,2,wides,SL Malinga
20985,1,wides,SL Malinga
21007,1,wides,SL Malinga
21015,1,legbyes,R Bhatia
21025,1,noballs,A Mishra
21033,1,wides,DP Nannes
21050,1,noballs,A Nehra
21053,1,wides,DP Nannes
21059,1,wides,A Nehra
21062,1,wides,A Nehra
21064,1,wides,A Nehra
21077,1,wides,PJ Sangwan
21104,1,wides,R Bhatia
21106,1,wides,A Mishra
21127,1,legbyes,PJ Sangwan
21133,1,byes,R Bhatia
21207,2,wides,JP Duminy
21233,1,noballs,B Lee
21289,1,wides,PP Ojha
21292,1,legbyes,RJ Harris
21302,1,wides,B Lee
21303,1,wides,RJ Harris
21329,1,legbyes,RG Sharma
21395,1,legbyes,IK Pathan
21396,1,legbyes,IK Pathan
21405,1,noballs,WA Mota
21411,1,wides,B Lee
21421,1,wides,IK Pathan
21438,1,wides,A Symonds
21448,4,legbyes,RP Singh
21496,1,legbyes,JDP Oram
21515,1,legbyes,L Balaji
21534,1,legbyes,L Balaji
21535,1,legbyes,L Balaji
21544,1,noballs,JA Morkel
21559,1,wides,SK Trivedi
21573,1,wides,SM Harwood
21586,1,legbyes,M Muralitharan
21589,1,wides,SB Jakati
21625,1,legbyes,RA Jadeja
21637,1,legbyes,RA Jadeja
21653,1,wides,SK Warne
21670,3,wides,SK Warne
21679,1,wides,SK Warne
21690,1,wides,YK Pathan
21711,1,wides,SL Malinga
21712,1,wides,SL Malinga
21720,1,legbyes,DS Kulkarni
21779,1,wides,A Mithun
21784,1,wides,JH Kallis
21794,1,wides,R Vinay Kumar
21800,1,wides,JH Kallis
21802,1,wides,JH Kallis
21812,1,wides,A Mithun
21813,1,wides,A Mithun
21871,1,wides,Harbhajan Singh
21884,1,wides,SL Malinga
21893,1,wides,DJ Bravo
21909,1,wides,SL Malinga
21939,1,wides,SL Malinga
21953,1,wides,Harbhajan Singh
21955,1,legbyes,Harbhajan Singh
21960,4,legbyes,Harbhajan Singh
21962,1,wides,A Nehra
21966,1,wides,DP Nannes
21973,1,wides,A Nehra
21997,2,byes,M Kartik
22025,1,wides,MC Henriques
22042,1,wides,I Sharma
22061,2,wides,AB Agarkar
22063,4,legbyes,AB Agarkar
22074,1,wides,PJ Sangwan
22109,2,legbyes,A Mishra
22120,1,noballs,A Mishra
22131,1,wides,DP Nannes
22163,1,wides,MC Henriques
22177,1,wides,I Sharma
22190,1,legbyes,M Kartik
22230,1,wides,M Morkel
22286,1,wides,RP Singh
22291,1,wides,WPUJC Vaas
22338,1,legbyes,RA Jadeja
22362,1,wides,RP Singh
22414,1,legbyes,A Symonds
22440,1,noballs,BAW Mendis
22448,1,wides,I Sharma
22463,1,wides,AD Mathews
22476,1,wides,I Sharma
22506,1,byes,JH Kallis
22507,1,noballs,JH Kallis
22508,1,noballs,JH Kallis
22576,4,byes,JD Ryder
22578,1,wides,B Akhil
22593,1,wides,B Akhil
22610,1,wides,I Sharma
22629,1,noballs,I Sharma
22637,1,legbyes,AD Mathews
22652,1,wides,M Kartik
22678,1,wides,M Kartik
22687,1,wides,SL Malinga
22697,1,wides,SL Malinga
22698,1,noballs,SL Malinga
22706,1,noballs,DJ Bravo
22718,1,wides,DJ Bravo
22742,1,wides,B Lee
22746,1,noballs,B Lee
22751,1,wides,SL Malinga
22752,1,wides,SL Malinga
22753,1,wides,SL Malinga
22764,1,byes,SL Malinga
22765,1,wides,SL Malinga
22769,1,wides,B Lee
22784,1,wides,B Lee
22801,5,wides,RR Raje
22826,2,byes,DS Kulkarni
22865,1,legbyes,ST Jayasuriya
22872,1,noballs,B Lee
22913,1,wides,B Lee
22922,1,wides,RP Singh
22941,2,wides,A Symonds
22962,1,noballs,WPUJC Vaas
22977,1,legbyes,DR Smith
22994,5,wides,WPUJC Vaas
23011,1,wides,DP Nannes
23015,1,wides,PJ Sangwan
23033,1,wides,A Nehra
23052,1,wides,PP Ojha
23080,1,noballs,WPUJC Vaas
23091,1,legbyes,DP Nannes
23094,1,legbyes,DP Nannes
23144,1,legbyes,PJ Sangwan
23159,1,wides,PJ Sangwan
23166,1,wides,PJ Sangwan
23172,1,wides,S Tyagi
23185,1,legbyes,S Tyagi
23242,1,wides,JA Morkel
23251,1,wides,R Vinay Kumar
23288,1,legbyes,JH Kallis
23294,1,legbyes,RE van der Merwe
23296,1,legbyes,RE van der Merwe
23341,1,wides,L Balaji
23350,4,byes,JDP Oram
23408,1,wides,J Botha
23433,1,legbyes,JP Duminy
23436,1,legbyes,JP Duminy
23454,2,wides,RA Jadeja
23460,3,wides,SK Warne
23466,1,wides,SK Warne
23468,1,legbyes,J Botha
23511,1,legbyes,SK Warne
23532,1,legbyes,Harbhajan Singh
23584,1,wides,DS Kulkarni
23589,1,wides,SL Malinga
23595,1,wides,DJ Bravo
23596,1,wides,DJ Bravo
23619,1,legbyes,J Botha
23622,5,wides,J Botha
23640,1,wides,SK Warne
23643,1,wides,YK Pathan
23650,1,noballs,SK Trivedi
23665,1,legbyes,B Lee
23667,1,wides,B Lee
23678,1,wides,B Lee
23680,4,legbyes,PP Chawla
23683,1,legbyes,PP Chawla
23706,1,wides,PP Chawla
23711,1,legbyes,WA Mota
23760,1,noballs,MF Maharoof
23761,1,noballs,MF Maharoof
23766,1,noballs,MF Maharoof
23769,1,wides,S Sreesanth
23773,1,wides,S Sreesanth
23803,1,wides,RR Powar
23804,1,wides,RR Powar
23854,1,wides,MF Maharoof
23855,1,legbyes,MF Maharoof
23857,1,wides,MF Maharoof
23860,1,legbyes,MF Maharoof
23886,1,wides,R Bhatia
23899,1,noballs,MF Maharoof
23931,1,wides,SL Malinga
23968,2,legbyes,SB Jakati
24011,1,noballs,JA Morkel
24014,1,wides,JA Morkel
24032,1,legbyes,SK Raina
24061,5,wides,DS Kulkarni
24067,1,wides,C Nanda
24073,4,legbyes,DJ Bravo
24080,1,wides,C Nanda
24088,4,legbyes,SL Malinga
24091,2,legbyes,Harbhajan Singh
24103,2,wides,DJ Bravo
24119,4,legbyes,Harbhajan Singh
24124,1,legbyes,JP Duminy
24133,1,legbyes,C Nanda
24150,1,wides,Mashrafe Mortaza
24177,1,wides,RP Singh
24210,1,noballs,Mashrafe Mortaza
24223,1,noballs,Mashrafe Mortaza
24224,1,legbyes,Mashrafe Mortaza
24227,1,legbyes,RJ Harris
24242,1,legbyes,I Sharma
24247,1,wides,Mashrafe Mortaza
24270,1,legbyes,A Symonds
24320,1,byes,PP Ojha
24323,1,wides,RP Singh
24336,1,noballs,RP Singh
24338,1,noballs,RP Singh
24394,1,byes,BJ Hodge
24401,1,wides,RP Singh
24406,1,wides,RJ Harris
24407,1,wides,RJ Harris
24411,1,wides,A Symonds
24430,1,noballs,TL Suman
24475,1,wides,RP Singh
24477,1,byes,RP Singh
24557,1,noballs,B Lee
24592,1,byes,B Lee
24594,1,noballs,B Lee
24598,1,wides,IK Pathan
24603,1,wides,RR Powar
24650,1,wides,A Nehra
24653,1,legbyes,DP Nannes
24685,1,legbyes,AS Raut
24714,1,noballs,MM Patel
24728,1,noballs,MM Patel
24729,1,noballs,MM Patel
24762,1,wides,J Botha
24787,1,noballs,A Mishra
24794,1,legbyes,TM Dilshan
24830,1,noballs,A Mishra
24835,1,wides,DP Nannes
24868,1,wides,DP Nannes
24869,1,legbyes,DP Nannes
24871,1,wides,DP Nannes
24877,1,legbyes,AM Salvi
24890,1,wides,AM Salvi
24894,2,legbyes,AM Salvi
24909,4,legbyes,SB Jakati
24981,1,wides,AB Agarkar
24982,1,legbyes,AB Agarkar
24983,1,wides,Anureet Singh
24987,1,wides,Anureet Singh
24995,1,wides,AB Agarkar
24999,1,legbyes,AB Agarkar
25008,4,byes,BJ Hodge
25014,5,wides,M Kartik
25048,1,legbyes,M Kartik
25056,1,wides,DJ Hussey
25062,1,wides,AB Agarkar
25083,1,wides,AB Agarkar
25088,1,wides,AB Agarkar
25121,1,noballs,JA Morkel
25189,1,wides,V Kohli
25203,1,wides,A Kumble
25205,1,wides,A Kumble
25301,1,noballs,Y Nagar
25337,1,noballs,A Nehra
25338,1,legbyes,A Nehra
25401,1,wides,CK Langeveldt
25427,1,wides,LR Shukla
25432,1,legbyes,LR Shukla
25478,1,wides,AB Dinda
25507,1,legbyes,AB Agarkar
25549,1,legbyes,RA Jadeja
25566,1,wides,SK Warne
25580,1,byes,T Henderson
25581,1,byes,A Singh
25612,1,noballs,MM Patel
25643,1,legbyes,R Ashwin
25647,1,legbyes,SK Raina
25687,1,wides,SK Raina
25694,1,legbyes,L Balaji
25749,1,wides,S Sreesanth
25755,1,legbyes,RR Powar
25771,1,legbyes,RR Powar
25808,1,wides,IK Pathan
25822,2,byes,IK Pathan
25826,1,byes,IK Pathan
25832,1,wides,T Thushara
25837,1,wides,T Thushara
25874,1,wides,DP Nannes
25876,1,wides,DP Nannes
25877,1,wides,DP Nannes
25885,2,wides,R Bhatia
25893,2,legbyes,A Mishra
25899,1,legbyes,R Bhatia
25912,1,legbyes,PJ Sangwan
25915,4,byes,PJ Sangwan
25924,1,legbyes,AM Salvi
25940,1,wides,AM Salvi
25954,1,wides,PJ Sangwan
25970,1,wides,DP Nannes
25971,1,legbyes,DP Nannes
25976,1,wides,AM Salvi
25980,1,wides,PJ Sangwan
25993,1,wides,PJ Sangwan
25999,1,noballs,A Mishra
26022,5,wides,ST Jayasuriya
26024,1,wides,ST Jayasuriya
26030,1,wides,SL Malinga
26045,1,noballs,SL Malinga
26061,1,wides,Harbhajan Singh
26077,2,byes,PJ Sangwan
26180,1,legbyes,RJ Harris
26242,1,wides,Jaskaran Singh
26247,1,wides,B Akhil
26249,1,wides,V Kohli
26265,1,wides,V Kohli
26271,1,wides,RE van der Merwe
26319,1,legbyes,RE van der Merwe
26330,1,legbyes,P Kumar
26336,1,legbyes,A Kumble
26341,1,wides,P Kumar
26346,4,byes,RE van der Merwe
26349,1,wides,RE van der Merwe
26425,1,wides,DP Nannes
26436,1,wides,RP Singh
26440,1,byes,RP Singh
26462,1,wides,RP Singh
26465,1,noballs,RJ Harris
26499,4,byes,Harmeet Singh
26537,1,wides,RG Sharma
26551,1,wides,RJ Harris
26559,1,noballs,V Sehwag
26565,1,wides,DP Nannes
26571,1,wides,A Nehra
26583,1,wides,PJ Sangwan
26589,1,noballs,A Nehra
26619,1,wides,JH Kallis
26623,1,legbyes,A Kumble
26660,1,wides,RE van der Merwe
26664,1,wides,RE van der Merwe
26665,1,legbyes,RE van der Merwe
26697,1,legbyes,JH Kallis
26733,1,legbyes,M Muralitharan
26745,1,legbyes,M Muralitharan
26778,1,legbyes,SK Raina
26787,1,noballs,JDP Oram
26821,1,noballs,MS Gony
26840,1,legbyes,RJ Harris
26881,1,wides,P Kumar
26885,1,wides,P Kumar
26900,1,wides,R Vinay Kumar
26920,1,wides,P Kumar
26921,1,wides,P Kumar
26923,1,wides,P Kumar
26968,1,legbyes,A Kumble
26970,1,legbyes,A Kumble
26974,1,legbyes,Harmeet Singh
26992,1,legbyes,PP Ojha
27027,1,legbyes,RP Singh
27038,4,legbyes,RP Singh
27052,1,wides,RJ Harris
27058,1,legbyes,RJ Harris
27085,1,wides,CK Langeveldt
27087,1,noballs,I Sharma
27096,1,wides,AD Mathews
27123,4,byes,CK Langeveldt
27165,1,legbyes,WPUJC Vaas
27174,4,legbyes,WPUJC Vaas
27179,1,wides,Jaskaran Singh
27186,1,wides,RP Singh
27188,1,wides,RP Singh
27225,1,legbyes,A Symonds
27229,1,wides,A Symonds
27242,1,wides,A Symonds
27253,1,legbyes,A Symonds
27269,1,noballs,TL Suman
27280,1,wides,RP Singh
27287,1,legbyes,Jaskaran Singh
27289,1,wides,CK Langeveldt
27290,1,wides,CK Langeveldt
27297,1,wides,I Sharma
27328,1,noballs,AD Mathews
27335,1,legbyes,M Kartik
27342,1,legbyes,SK Warne
27345,1,legbyes,SK Warne
27356,1,wides,SK Warne
27398,1,wides,A Uniyal
27405,5,wides,SW Tait
27422,1,wides,SW Tait
27426,1,wides,SW Tait
27435,1,wides,A Uniyal
27444,1,wides,SW Tait
27445,1,wides,SW Tait
27447,1,wides,SW Tait
27494,1,wides,R Sathish
27499,1,wides,R McLaren
27501,1,wides,R McLaren
27534,1,wides,Z Khan
27542,1,legbyes,SW Tait
27586,1,wides,SL Malinga
27599,1,wides,VY Mahesh
27620,1,wides,MF Maharoof
27651,1,wides,DP Nannes
27653,4,legbyes,DP Nannes
27669,1,wides,DP Nannes
27671,1,legbyes,DP Nannes
27675,1,legbyes,DP Nannes
27678,1,wides,MF Maharoof
27686,1,legbyes,DP Nannes
27701,1,wides,IK Pathan
27747,1,legbyes,YA Abdulla
27793,1,legbyes,PJ Sangwan
27811,4,legbyes,IK Pathan
27818,1,wides,IK Pathan
27849,1,wides,RE van der Merwe
27872,1,wides,RE van der Merwe
27874,1,wides,RE van der Merwe
27876,1,legbyes,DW Steyn
27909,1,wides,DW Steyn
27910,1,wides,DW Steyn
27937,1,wides,I Sharma
27961,1,noballs,M Kartik
27964,1,legbyes,M Kartik
27977,1,byes,AD Mathews
28035,1,legbyes,I Sharma
28083,1,wides,JM Kemp
28106,1,wides,R Ashwin
28113,1,wides,M Muralitharan
28119,2,byes,R Ashwin
28129,1,wides,M Muralitharan
28130,1,wides,M Muralitharan
28131,1,wides,M Muralitharan
28138,1,legbyes,L Balaji
28140,1,wides,L Balaji
28160,1,wides,JA Morkel
28161,1,legbyes,JA Morkel
28170,1,legbyes,S Tyagi
28185,1,wides,R Ashwin
28207,1,wides,Jaskaran Singh
28282,1,noballs,S Tyagi
28287,1,noballs,S Tyagi
28314,1,wides,RP Singh
28328,1,wides,RP Singh
28336,1,wides,S Ladda
28342,1,wides,PJ Sangwan
28379,1,wides,PJ Sangwan
28417,1,wides,MF Maharoof
28440,1,wides,SW Tait
28441,1,wides,SW Tait
28497,1,wides,SW Tait
28500,1,legbyes,SW Tait
28502,1,legbyes,SW Tait
28531,1,wides,DP Nannes
28541,1,byes,AD Mascarenhas
28542,2,wides,SW Tait
28561,1,legbyes,A Uniyal
28570,1,legbyes,PP Chawla
28594,1,wides,S Sreesanth
28595,1,wides,S Sreesanth
28653,1,wides,DW Steyn
28656,1,wides,P Kumar
28661,1,wides,P Kumar
28668,1,wides,JH Kallis
28672,1,legbyes,DW Steyn
28673,1,wides,DW Steyn
