id,dismissalKind,playerDismissed,fielder
13370,caught,PA Patel,Kamran Akmal
13393,caught,JA Morkel,Kamran Akmal
13415,caught,SK Raina,RA Jadeja
13434,caught,CK Kapugedera,SA Asnodkar
13458,bowled,Niraj Patel,
13476,caught,SA Asnodkar,SK Raina
13479,run out,Kamran Akmal,M Ntini
13515,caught,S Dhawan,MS Dhoni
13526,caught and bowled,JP Duminy,
13532,caught,DJ Bravo,ML Hayden
13554,caught,AM Nayar,T Thushara
13559,run out,Harbhajan Singh,JDP Oram
13600,caught,ST Jayasuriya,ML Hayden
13626,caught and bowled,A Flintoff,
13643,caught,ML Hayden,Z Khan
13654,caught,JDP Oram,PR Shah
13660,caught,S Badrinath,DJ Bravo
13685,caught,Z Khan,R Ashwin
13688,caught,PA Patel,SR Tendulkar
13703,caught,SK Raina,RR Raje
13731,bowled,MS Dhoni,
13753,caught,KP Pietersen,Niraj Patel
13758,bowled,V Kohli,
13782,bowled,B Akhil,
13805,caught and bowled,P Kumar,
13811,caught,JD Ryder,M Rawat
13812,bowled,LRPL Taylor,
13838,caught,RV Uthappa,M Rawat
13854,caught,Niraj Patel,A Kumble
13868,bowled,T Henderson,
13869,run out,AD Mascarenhas,"V Kohli,RV Uthappa"
13885,caught,YK Pathan,JD Ryder
13886,caught,RA Jadeja,V Kohli
13899,stumped,SK Warne,RV Uthappa
13901,caught,MM Patel,DW Steyn
13909,caught,Kamran Khan,RV Uthappa
13913,caught,GC Smith,R Dravid
13929,caught,R Dravid,SK Warne
13937,caught,SA Asnodkar,V Kohli
13976,run out,Yuvraj Singh,"KD Karthik,DL Vettori"
13978,caught,DPMD Jayawardene,TM Dilshan
13979,run out,PP Chawla,MK Tiwary
13985,caught,IK Pathan,TM Dilshan
14029,caught,K Goel,DL Vettori
14030,lbw,RS Bopara,
14045,caught,KC Sangakkara,DP Nannes
14070,caught,AC Gilchrist,MC Henriques
14082,run out,VVS Laxman,"LR Shukla,BB McCullum"
14109,caught,BJ Hodge,HH Gibbs
14111,caught,MC Henriques,RG Sharma
14115,run out,AB Agarkar,RG Sharma
14132,bowled,I Sharma,
14134,bowled,AB Dinda,
14145,caught,BB McCullum,AC Gilchrist
14160,caught,CH Gayle,Harmeet Singh
14170,caught,SC Ganguly,VVS Laxman
14203,stumped,A Chopra,AC Gilchrist
14213,stumped,LR Shukla,AC Gilchrist
14319,bowled,PA Patel,
14320,run out,ML Hayden,R Dravid
14340,bowled,JA Morkel,
14343,bowled,P Kumar,
14375,lbw,JH Kallis,
14384,caught and bowled,LRPL Taylor,
14388,lbw,KP Pietersen,
14390,stumped,RV Uthappa,MS Dhoni
14409,caught,V Kohli,S Badrinath
14411,caught,R Bishnoi,L Balaji
14436,caught,MS Dhoni,R Bishnoi
14454,caught,SK Raina,V Kohli
14461,caught,R Vinay Kumar,ML Hayden
14466,run out,DW Steyn,"SK Raina,MS Dhoni"
14477,caught,R Dravid,A Flintoff
14513,caught,IK Pathan,M Kartik
14515,caught,RS Bopara,BB McCullum
14523,run out,KC Sangakkara,"A Chopra,BB McCullum"
14534,caught,Yuvraj Singh,Yashpal Singh
14571,caught,K Goel,CH Gayle
14600,caught,BB McCullum,KC Sangakkara
14626,caught,T Kohli,BB McCullum
14669,caught,V Kohli,HH Gibbs
14699,lbw,HH Gibbs,
14720,caught,R Dravid,Y Venugopal Rao
14725,run out,R Bishnoi,"AC Gilchrist,Harmeet Singh"
14733,caught,KV Sharma,AC Gilchrist
14767,caught,JH Kallis,RG Sharma
14787,caught,VVS Laxman,DW Steyn
14824,caught,AC Gilchrist,V Kohli
14838,caught,SB Styris,P Kumar
14855,caught,RG Sharma,KP Pietersen
14859,run out,Y Venugopal Rao,"KV Sharma,RV Uthappa"
14866,bowled,JD Ryder,
14871,caught,RV Uthappa,DB Ravi Teja
14891,stumped,KP Pietersen,AC Gilchrist
14915,caught,G Gambhir,MS Dhoni
14921,caught,V Sehwag,JA Morkel
14955,caught,KD Karthik,A Flintoff
14990,caught,MK Tiwary,A Flintoff
15042,caught,TM Dilshan,SK Raina
15080,caught,SK Raina,AB de Villiers
15092,caught,A Flintoff,DA Warner (sub)
15107,caught,S Badrinath,DA Warner (sub)
15110,run out,MS Gony,"V Sehwag,DL Vettori"
15113,run out,Joginder Sharma,DA Warner (sub)
15114,run out,L Balaji,"PJ Sangwan,DP Nannes"
15124,caught,ML Hayden,DP Nannes
15139,caught,MS Dhoni,KD Karthik
15146,caught,PA Patel,AB de Villiers
15213,caught,RA Jadeja,Yashpal Singh
15225,bowled,AD Mascarenhas,
15249,caught,PC Valthaty,I Sharma
15251,caught,RJ Quiney,CH Gayle
15287,caught,GC Smith,CH Gayle
15292,caught,YK Pathan,Yashpal Singh
15311,caught,BJ Hodge,M Rawat
15332,caught,SB Bangar,GC Smith
15363,caught,Yashpal Singh,AS Raut
15370,caught,SC Ganguly,M Rawat
15371,run out,I Sharma,"Kamran Khan,M Rawat"
15377,caught,CH Gayle,RA Jadeja
15387,caught,BB McCullum,Kamran Khan
15413,caught,LR Shukla,M Rawat
15418,caught,RV Uthappa,Yuvraj Singh
15451,caught,KC Sangakkara,Pankaj Singh
15485,caught,RS Bopara,JD Ryder
15525,bowled,JD Ryder,
15527,caught,KP Pietersen,K Goel
15556,caught,R Dravid,VRV Singh
15593,caught,JH Kallis,DPMD Jayawardene
15600,caught,V Kohli,RS Bopara
15607,caught,LRPL Taylor,DPMD Jayawardene
15610,lbw,P Kumar,
15611,bowled,Pankaj Singh,
15619,run out,K Goel,"R Vinay Kumar,RV Uthappa"
15694,bowled,DR Smith,
15705,caught,RG Sharma,S Dhawan
15707,caught,VVS Laxman,AM Nayar
15711,run out,HH Gibbs,"DJ Bravo,Z Khan"
15724,bowled,Y Venugopal Rao,
15730,caught,RP Singh,ST Jayasuriya
15734,bowled,FH Edwards,
15738,lbw,DB Ravi Teja,
15749,caught,ST Jayasuriya,AC Gilchrist
15778,caught,AC Gilchrist,PR Shah
15809,caught,SR Tendulkar,HH Gibbs
15819,bowled,S Dhawan,
15831,caught,JP Duminy,DR Smith
15842,caught,AM Nayar,AC Gilchrist
15855,lbw,DJ Bravo,
15862,caught,Harbhajan Singh,DR Smith
15925,bowled,KP Pietersen,
15934,lbw,LRPL Taylor,
15983,caught,MV Boucher,A Mishra
15984,caught,V Kohli,TM Dilshan
15986,run out,R Vinay Kumar,AB de Villiers
15987,bowled,JH Kallis,
15994,caught,RV Uthappa,PJ Sangwan
16071,bowled,AB de Villiers,
16088,caught,KD Karthik,JH Kallis
16123,caught,V Sehwag,KP Pietersen
16147,caught,G Gambhir,MV Boucher
16159,caught,YK Pathan,K Goel
16171,caught,AS Raut,RR Powar
16230,bowled,RA Jadeja,
16233,run out,K Goel,"RA Jadeja,SA Asnodkar"
16258,caught,RS Bopara,MM Patel
16275,caught,Yuvraj Singh,M Rawat
16288,caught,DPMD Jayawardene,Kamran Khan
16348,bowled,IK Pathan,
16353,run out,KC Sangakkara,M Rawat
16369,caught,SA Asnodkar,RR Powar
16374,caught,GC Smith,KC Sangakkara
16388,caught,RJ Quiney,KC Sangakkara
16390,bowled,AD Mascarenhas,
16414,caught and bowled,SK Raina,
16449,caught,ML Hayden,RG Sharma
16472,caught,JA Morkel,RP Singh
16486,caught,MS Dhoni,Shoaib Ahmed
16488,caught,PA Patel,AC Gilchrist
16528,caught,AC Gilchrist,M Muralitharan
16539,caught,VVS Laxman,JDP Oram
16577,caught,RG Sharma,MS Dhoni
16587,lbw,DR Smith,
16612,caught and bowled,S Badrinath,
16699,caught,Harbhajan Singh,BAW Mendis
16704,caught,ST Jayasuriya,AN Ghosh
16707,run out,AM Nayar,"LR Shukla,BB McCullum"
16718,caught,DJ Bravo,CH Gayle
16730,lbw,SR Tendulkar,
16802,bowled,BJ Hodge,
16813,caught,SC Ganguly,DJ Bravo
16815,caught,AN Ghosh,SR Tendulkar
16820,caught,Yashpal Singh,PR Shah
16829,caught,LR Shukla,ST Jayasuriya
16831,bowled,BAW Mendis,
16832,bowled,AB Dinda,
16838,caught,CH Gayle,SR Tendulkar
16851,caught,S Dhawan,BB McCullum
16871,caught,BB McCullum,JP Duminy
16900,caught,RA Jadeja,PJ Sangwan
16903,stumped,SK Warne,KD Karthik
16953,bowled,A Mishra,
16968,caught,G Gambhir,SK Warne
16971,caught,V Sehwag,Kamran Khan
16989,caught,TM Dilshan,SA Asnodkar
16998,caught and bowled,KD Karthik,
17047,lbw,AB de Villiers,
17066,bowled,DL Vettori,
17078,caught,PC Valthaty,DL Vettori
17099,lbw,RJ Quiney,
17107,run out,SA Asnodkar,A Mishra
17117,caught,BB McCullum,V Kohli
17142,caught,CH Gayle,SP Goswami
17173,caught,WP Saha,KP Pietersen
17180,lbw,LR Shukla,
17230,lbw,BJ Hodge,
17246,caught,SC Ganguly,JH Kallis
17267,caught,SP Goswami,MN van Wyk
17276,caught,JH Kallis,MN van Wyk
17295,caught,V Kohli,MN van Wyk
17297,caught,KP Pietersen,WP Saha
17314,caught,RE van der Merwe,MN van Wyk
17367,run out,RR Powar,PR Shah
17369,caught,ST Jayasuriya,Yuvraj Singh
17383,caught,DPMD Jayawardene,S Dhawan
17410,caught,IK Pathan,DJ Bravo
17422,bowled,WA Mota,
17424,bowled,PP Chawla,
17464,stumped,K Goel,PR Shah
17468,caught,RS Bopara,SR Tendulkar
17493,caught,Yuvraj Singh,Z Khan
17506,caught,DJ Bravo,WA Mota
17556,bowled,AM Nayar,
17562,caught,Harbhajan Singh,K Goel
17572,caught,JP Duminy,T Kohli (sub)
17577,caught,SR Tendulkar,DPMD Jayawardene
17594,lbw,S Dhawan,
17619,lbw,G Gambhir,
17684,lbw,KD Karthik,
17700,caught,AC Gilchrist,KD Karthik
17711,caught,HH Gibbs,AB de Villiers
17751,caught,RG Sharma,M Manhas
17753,lbw,AA Bilakhia,
17787,caught,TL Suman,AB de Villiers
17806,caught,DR Smith,DL Vettori
17809,run out,Shoaib Ahmed,KD Karthik
17817,bowled,Y Venugopal Rao,
17818,run out,PP Ojha,"DL Vettori,KD Karthik"
17839,caught,V Sehwag,HH Gibbs
17848,caught,AB de Villiers,PP Ojha
17895,caught,JDP Oram,AD Mascarenhas
17897,stumped,S Badrinath,M Rawat
17945,bowled,ML Hayden,
17959,caught,PA Patel,Kamran Khan
17999,lbw,RJ Quiney,
18020,caught,YK Pathan,SK Raina
18032,caught,AD Mascarenhas,M Muralitharan
18047,caught,RA Jadeja,ML Hayden
18051,caught,SK Warne,S Badrinath
18052,caught,MM Patel,PA Patel
18059,caught,SK Raina,GC Smith
18074,caught,GC Smith,S Badrinath
18095,hit wicket,SA Asnodkar,
18102,caught,SK Trivedi,SK Raina
18114,caught,SR Tendulkar,BB McCullum
18133,bowled,AM Nayar,
18159,caught,GR Napier,BB McCullum
18178,caught,AM Rahane,CH Gayle
18203,caught,ST Jayasuriya,MN van Wyk
18219,caught,Harbhajan Singh,AB Dinda
18280,caught,MN van Wyk,JP Duminy
18297,bowled,LR Shukla,
18311,bowled,SC Ganguly,
18321,bowled,CH Gayle,
18348,run out,BJ Hodge,"JP Duminy,PR Shah"
18351,caught,BB McCullum,SL Malinga
18373,caught,Yuvraj Singh,JH Kallis
18380,caught,K Goel,V Kohli
18418,caught,DPMD Jayawardene,JH Kallis
18430,run out,SM Katich,"RE van der Merwe,MV Boucher"
18439,caught,JD Ryder,DPMD Jayawardene
18463,caught,R Bishnoi,PP Chawla
18472,caught,SP Goswami,PP Chawla
18508,caught,RV Uthappa,SM Katich
18509,bowled,JH Kallis,
18516,lbw,MV Boucher,
18543,caught,RE van der Merwe,IK Pathan
18546,caught,V Kohli,PP Chawla
18553,bowled,A Kumble,
18590,bowled,KC Sangakkara,
18598,caught,IK Pathan,V Kohli
18599,bowled,PP Chawla,
18619,caught,AC Gilchrist,YK Pathan
18630,caught,AA Bilakhia,SK Trivedi
18664,caught,RG Sharma,SK Warne
18705,lbw,HH Gibbs,
18742,caught,RA Jadeja,DR Smith
18746,lbw,LA Carseldine,
18772,caught,SK Warne,AC Gilchrist
18800,caught,DR Smith,SK Warne
18806,caught,GC Smith,Shoaib Ahmed
18808,run out,SA Asnodkar,"HH Gibbs,Y Venugopal Rao"
18817,caught,NV Ojha,HH Gibbs
18836,caught,YK Pathan,HH Gibbs
18874,caught,M Vijay,R Bhatia
18880,caught,ML Hayden,AB de Villiers
18896,bowled,S Badrinath,
18899,caught and bowled,JA Morkel,
18922,caught,SK Raina,TM Dilshan
18972,bowled,TM Dilshan,
19026,stumped,DA Warner,MS Dhoni
19034,caught,JDP Oram,AB de Villiers
19035,caught,MS Dhoni,G Gambhir
19043,caught,L Balaji,AB de Villiers
19049,caught,SB Jakati,G Gambhir
19051,run out,M Muralitharan,"AB de Villiers,KD Karthik"
19071,caught,G Gambhir,SK Raina
19072,bowled,AB de Villiers,
19076,caught,KD Karthik,M Muralitharan
19080,bowled,PJ Sangwan,
19086,caught,R Bhatia,L Balaji
19095,bowled,M Manhas,
19125,caught,S Sohal,SC Ganguly
19143,caught,Yuvraj Singh,BJ Hodge
19151,caught,SM Katich,WP Saha
19202,caught,CH Gayle,Yuvraj Singh
19237,caught,BB McCullum,VS Malik
19271,caught,SC Ganguly,KC Sangakkara
19300,caught,KC Sangakkara,MN van Wyk
19362,caught,SR Tendulkar,R Dravid
19363,caught,AM Rahane,RV Uthappa
19373,caught,JP Duminy,MV Boucher
19386,caught,ST Jayasuriya,R Vinay Kumar
19443,caught,W Jaffer,AM Nayar
19619,caught,ML Hayden,RP Singh
19652,caught,M Vijay,HH Gibbs
19716,caught,RG Sharma,S Badrinath
19720,lbw,DR Smith,
19731,caught,Y Venugopal Rao,M Muralitharan
19743,bowled,RJ Harris,
19750,caught,RP Singh,M Vijay
19751,caught,TL Suman,M Vijay
19755,caught,PP Ojha,SB Jakati
19760,caught,VVS Laxman,SB Jakati
19772,caught,SK Raina,DR Smith
19786,lbw,AC Gilchrist,
19794,bowled,HH Gibbs,
19804,caught,DPMD Jayawardene,SK Trivedi
19843,lbw,IK Pathan,
19857,caught,PP Chawla,RA Jadeja
19874,caught,Yuvraj Singh,SM Harwood
19967,caught,GC Smith,PP Chawla
19976,caught,YK Pathan,K Goel
19980,caught,NV Ojha,SM Katich
19996,caught,RA Jadeja,DPMD Jayawardene
20001,caught,S Sohal,SK Warne
20006,caught,K Goel,SM Harwood
20030,bowled,SM Katich,
20036,stumped,KC Sangakkara,NV Ojha
20056,caught,BB McCullum,A Nehra
20089,caught,BJ Hodge,AB de Villiers
20174,caught,DA Warner,MC Henriques
20248,bowled,MN van Wyk,
20307,bowled,AC Gilchrist,
20353,caught,RG Sharma,DJ Bravo
20365,run out,Y Venugopal Rao,"DJ Bravo,PR Shah"
20367,bowled,DR Smith,
20380,caught,HH Gibbs,SR Tendulkar
20404,caught,TL Suman,PR Shah
20425,caught,PR Shah,DR Smith
20457,caught,DJ Bravo,RJ Harris
20467,bowled,AM Nayar,
20468,bowled,Harbhajan Singh,
20475,caught,JP Duminy,AC Gilchrist
20477,stumped,SS Tiwary,AC Gilchrist
20502,caught,ST Jayasuriya,RJ Harris
20503,bowled,SR Tendulkar,
20546,run out,LA Carseldine,"V Kohli,MV Boucher"
20579,caught,YK Pathan,W Jaffer
20597,bowled,RE van der Merwe,
20601,run out,P Kumar,M Morkel
20628,caught,W Jaffer,LA Carseldine
20643,caught,JH Kallis,Niraj Patel
20651,caught,R Dravid,NV Ojha
20666,lbw,RV Uthappa,
20682,bowled,MV Boucher,
20703,caught,V Kohli,M Morkel
20734,caught,D du Preez,Niraj Patel
20738,bowled,R Vinay Kumar,
20751,bowled,GC Smith,
20762,caught,S Badrinath,VRV Singh
20813,caught,ML Hayden,DPMD Jayawardene
20821,bowled,S Sohal,
20887,caught,SK Raina,K Goel
20939,caught,K Goel,MS Gony
20956,caught,SM Katich,SB Jakati
20975,bowled,Harbhajan Singh,
20977,bowled,RR Raje,
20978,run out,DS Kulkarni,"DA Warner,KD Karthik"
21016,caught,AM Rahane,PJ Sangwan
21034,caught,DJ Bravo,KD Karthik
21035,caught,AM Nayar,AB de Villiers
21054,run out,L Ronchi,DA Warner
21058,caught,JP Duminy,KD Karthik
21092,run out,SR Tendulkar,KD Karthik
21102,caught,PR Shah,A Mishra
21171,caught,TM Dilshan,PR Shah
21194,stumped,DA Warner,PR Shah
21199,caught,G Gambhir,L Ronchi
21241,caught,AC Gilchrist,RR Powar
21268,caught,IK Pathan,Shoaib Ahmed
21280,run out,WA Mota,"HH Gibbs,AC Gilchrist"
21290,run out,DPMD Jayawardene,"DB Ravi Teja,AC Gilchrist"
21330,caught,S Sohal,Y Venugopal Rao
21332,caught,SM Katich,Y Venugopal Rao
21339,caught,HH Gibbs,DPMD Jayawardene
21356,caught,TL Suman,DPMD Jayawardene
21364,caught,RG Sharma,KC Sangakkara
21423,run out,Y Venugopal Rao,"SM Katich,KC Sangakkara"
21443,bowled,KC Sangakkara,
21445,caught,Yuvraj Singh,AC Gilchrist
21470,bowled,NV Ojha,
21510,caught,RA Jadeja,SK Raina
21520,caught,YK Pathan,JDP Oram
21525,run out,LA Carseldine,L Balaji
21529,stumped,AS Raut,MS Dhoni
21565,lbw,M Vijay,
21599,lbw,SA Asnodkar,
21620,stumped,GC Smith,MS Dhoni
21653,stumped,ML Hayden,NV Ojha
21665,caught,SK Raina,LA Carseldine
21729,caught,JH Kallis,DS Kulkarni
21735,caught,RV Uthappa,SR Tendulkar
21793,caught,SR Tendulkar,MV Boucher
21837,lbw,ST Jayasuriya,
21871,stumped,RE van der Merwe,YV Takawale
21898,stumped,R Vinay Kumar,YV Takawale
21930,run out,R Dravid,"SL Malinga,Harbhajan Singh"
21943,bowled,LRPL Taylor,
21949,caught,V Kohli,JP Duminy
21963,lbw,BB McCullum,
21968,caught,MN van Wyk,R Bhatia
21975,caught,BJ Hodge,AB de Villiers
22041,caught,AB Agarkar,M Manhas
22085,caught,Yashpal Singh,R Bhatia
22088,caught,WP Saha,KD Karthik
22108,stumped,MC Henriques,KD Karthik
22139,caught,SC Ganguly,DA Warner
22165,caught,G Gambhir,BJ Hodge
22176,caught,DA Warner,MN van Wyk
22180,caught,TM Dilshan,MC Henriques
22210,lbw,AC Gilchrist,
22224,caught,TL Suman,LA Carseldine
22248,caught,WPUJC Vaas,LA Carseldine
22262,caught,Y Venugopal Rao,RA Jadeja
22269,caught,DR Smith,AS Raut
22277,lbw,GC Smith,
22295,stumped,LA Carseldine,AC Gilchrist
22328,stumped,RG Sharma,NV Ojha
22340,bowled,A Symonds,
22365,caught,M Morkel,DB Ravi Teja
22367,bowled,SK Warne,
22372,bowled,SK Trivedi,
22390,run out,MM Patel,"TL Suman,AC Gilchrist"
22400,run out,NV Ojha,DB Ravi Teja
22421,caught,YK Pathan,DR Smith
22431,bowled,AS Raut,
22432,run out,SA Asnodkar,"AC Gilchrist,Y Venugopal Rao"
22496,caught,AD Mathews,V Kohli
22526,caught,SC Ganguly,MV Boucher
22537,caught,AN Ghosh,MV Boucher
22592,bowled,DJ Hussey,
22615,caught and bowled,R Dravid,
22650,caught,JH Kallis,BB McCullum
22657,caught,JD Ryder,SC Ganguly
22667,caught,RV Uthappa,AD Mathews
22691,caught,SM Katich,Harbhajan Singh
22701,run out,IK Pathan,DJ Bravo
22752,run out,PP Chawla,YV Takawale
22782,caught,ST Jayasuriya,WA Mota
22797,run out,S Sohal,SR Tendulkar
22820,bowled,KC Sangakkara,
22832,caught,WA Mota,Harbhajan Singh
22835,caught,Yuvraj Singh,DJ Bravo
22852,bowled,LA Pomersbach,
22870,caught,B Lee,RR Raje
22886,lbw,AM Rahane,
22951,caught,TM Dilshan,DB Ravi Teja
22960,caught,DA Warner,Y Venugopal Rao
22980,caught,AB de Villiers,DB Ravi Teja
22982,caught,R Bhatia,Shoaib Ahmed
22993,run out,A Mishra,AC Gilchrist
23018,caught,TL Suman,A Nehra
23027,caught,RG Sharma,DA Warner
23057,caught,G Gambhir,Y Venugopal Rao
23082,caught,V Sehwag,A Symonds
23106,caught,DB Ravi Teja,R Bhatia
23108,bowled,A Symonds,
23110,bowled,DR Smith,
23115,caught,Y Venugopal Rao,KD Karthik
23116,run out,RP Singh,A Nehra
23121,bowled,PP Ojha,
23122,caught,Shoaib Ahmed,AB de Villiers
23148,bowled,AC Gilchrist,
23171,caught,R Dravid,S Badrinath
23202,lbw,RV Uthappa,
23219,caught,S Badrinath,RV Uthappa
23228,caught,JA Morkel,A Kumble
23232,caught,JDP Oram,MV Boucher
23233,caught,L Balaji,A Kumble
23239,run out,M Muralitharan,P Kumar
23240,run out,S Tyagi,"B Akhil,P Kumar"
23243,lbw,JH Kallis,
23265,caught,M Vijay,RV Uthappa
23278,caught,SK Raina,RE van der Merwe
23317,caught and bowled,MS Dhoni,
23324,caught,ML Hayden,R Vinay Kumar
23329,caught,V Kohli,JDP Oram
23334,caught,MV Boucher,ML Hayden
23345,run out,RE van der Merwe,"M Muralitharan,MS Dhoni"
23349,caught,B Akhil,S Tyagi
23359,caught,LRPL Taylor,MS Dhoni
23410,run out,SL Malinga,"SK Warne,MM Patel"
23441,caught,GC Smith,JP Duminy
23447,lbw,DS Kulkarni,
23448,run out,C Nanda,YK Pathan
23463,lbw,SR Tendulkar,
23483,run out,AM Nayar,NV Ojha
23495,caught and bowled,DJ Bravo,
23516,caught,AM Rahane,AS Raut
23518,caught,YV Takawale,NV Ojha
23542,caught,YK Pathan,SL Malinga
23578,bowled,RJ Quiney,
23598,caught,SD Chitnis,AM Nayar
23602,caught,RA Jadeja,DJ Bravo
23605,caught,NV Ojha,AM Rahane
23607,run out,SK Warne,"Harbhajan Singh,ST Jayasuriya"
23636,caught,ST Jayasuriya,YK Pathan
23656,bowled,JP Duminy,
23670,caught,V Sehwag,KC Sangakkara
23688,run out,G Gambhir,"KC Sangakkara,WA Mota"
23714,caught,M Manhas,S Sohal
23722,bowled,MF Maharoof,
23728,caught,DL Vettori,S Sohal
23729,caught,R Bhatia,PP Chawla
23737,caught,KD Karthik,WA Mota
23759,caught,SM Katich,KD Karthik
23768,bowled,S Sohal,
23782,caught,AB de Villiers,Yuvraj Singh
23793,caught,TM Dilshan,Yuvraj Singh
23840,caught,Yuvraj Singh,V Sehwag
23896,caught,LA Pomersbach,AB de Villiers
23925,caught and bowled,SK Raina,
23979,run out,JP Duminy,JA Morkel
23982,run out,Harbhajan Singh,"ML Hayden,MS Dhoni"
23983,lbw,PA Patel,
23996,bowled,DJ Bravo,
24021,caught,ST Jayasuriya,SK Raina
24050,caught,SR Tendulkar,L Balaji
24131,caught,S Badrinath,YV Takawale
24172,caught,BB McCullum,TL Suman
24182,caught,HH Gibbs,DJ Hussey
24205,run out,TL Suman,"AB Agarkar,BJ Hodge"
24210,run out,A Symonds,Mashrafe Mortaza
24315,caught,SC Ganguly,RJ Harris
24334,caught,BJ Hodge,Harmeet Singh
24345,caught,WP Saha,RP Singh
24347,run out,DJ Hussey,AC Gilchrist
24366,caught,AC Gilchrist,LR Shukla (sub)
24412,run out,LA Pomersbach,"HH Gibbs,AC Gilchrist"
24419,caught,S Sohal,RG Sharma
24454,caught,WA Mota,RJ Harris
24465,caught,KC Sangakkara,RJ Harris
24474,caught,IK Pathan,HH Gibbs
24503,caught,SM Katich,PP Ojha
24530,bowled,Yuvraj Singh,
24551,caught,HH Gibbs,PP Chawla
24559,stumped,A Symonds,KC Sangakkara
24560,bowled,Y Venugopal Rao,
24590,run out,DB Ravi Teja,"KC Sangakkara,B Lee"
24599,bowled,RG Sharma,
24601,caught and bowled,RP Singh,
24625,stumped,AC Gilchrist,KC Sangakkara
24626,bowled,TL Suman,
24656,caught,GC Smith,AM Salvi
24704,bowled,TM Dilshan,
24738,caught and bowled,G Gambhir,
24742,lbw,V Sehwag,
24804,caught,RA Jadeja,KD Karthik
24811,caught,YK Pathan,KD Karthik
24826,caught,J Botha,V Sehwag
24828,bowled,AS Raut,
24829,stumped,A Singh,KD Karthik
24834,stumped,SK Warne,KD Karthik
24862,caught,RJ Quiney,DP Nannes
24888,caught,NV Ojha,V Sehwag
24943,bowled,BB McCullum,
24951,run out,DJ Hussey,"M Muralitharan,MS Dhoni"
25015,run out,PA Patel,LR Shukla
25033,run out,GJ Bailey,BJ Hodge
25082,caught,SK Raina,LR Shukla
25132,bowled,SC Ganguly,
25148,caught,V Sehwag,LRPL Taylor
25165,bowled,AB de Villiers,
25171,bowled,AB McDonald,
25206,caught,Y Nagar,RV Uthappa
25212,caught,KD Karthik,RV Uthappa
25228,caught,M Manhas,JH Kallis
25259,caught,G Gambhir,LRPL Taylor
25300,caught and bowled,R Dravid,
25315,caught,LRPL Taylor,DL Vettori
25352,caught,RV Uthappa,KD Karthik
25397,caught,Niraj Patel,SC Ganguly
25407,run out,YK Pathan,LR Shukla
25410,run out,T Henderson,DJ Hussey
25447,bowled,RA Jadeja,
25460,bowled,SK Warne,
25469,caught,RJ Quiney,SS Shaikh
25480,run out,SA Asnodkar,AB Dinda
25484,caught,NV Ojha,SS Shaikh
25496,bowled,J Botha,
25520,caught,DJ Hussey,Niraj Patel
25534,run out,SS Shaikh,"J Botha,YK Pathan"
25589,stumped,BJ Hodge,NV Ojha
25591,caught,SC Ganguly,RA Jadeja
25592,lbw,BB McCullum,
25616,caught,Yashpal Singh,RJ Quiney
25652,caught,LA Pomersbach,SK Raina
25661,bowled,Yuvraj Singh,
25676,caught and bowled,KC Sangakkara,
25678,lbw,WA Mota,
25686,caught,B Lee,JDP Oram
25699,caught,IK Pathan,JDP Oram
25733,run out,GJ Bailey,Yuvraj Singh
25745,bowled,PA Patel,
25762,caught,S Badrinath,IK Pathan
25764,bowled,MS Dhoni,
25786,caught,SK Raina,B Lee
25793,bowled,MS Gony,
25812,caught and bowled,JDP Oram,
25814,caught,R Ashwin,LA Pomersbach
25824,run out,T Thushara,"SM Katich,KC Sangakkara"
25828,bowled,SM Katich,
25838,caught,S Sohal,PA Patel
25878,lbw,ST Jayasuriya,
25918,bowled,SR Tendulkar,
25923,lbw,AM Nayar,
25949,caught and bowled,PR Shah,
25953,caught,AM Rahane,AB de Villiers
25967,caught,JP Duminy,KD Karthik
25982,caught,Mohammad Ashraful,KD Karthik
26028,caught,G Gambhir,Mohammad Ashraful
26049,caught,TM Dilshan,PR Shah
26050,bowled,V Sehwag,
26063,caught,AB de Villiers,AM Nayar
26064,bowled,R Bhatia,
26078,run out,SL Malinga,"TM Dilshan,PJ Sangwan"
26101,caught,DA Warner,Mohammad Ashraful
26124,stumped,RE van der Merwe,AC Gilchrist
26154,caught,R Dravid,HH Gibbs
26170,caught,LRPL Taylor,RP Singh
26202,caught,JH Kallis,TL Suman
26261,caught,TL Suman,RE van der Merwe
26282,caught,HH Gibbs,MK Pandey
26288,bowled,A Symonds,
26304,run out,Y Venugopal Rao,"MV Boucher,P Kumar"
26306,caught,RG Sharma,V Kohli
26355,caught,AC Gilchrist,RE van der Merwe
26373,stumped,AA Bilakhia,KD Karthik
26385,caught,AC Gilchrist,DP Nannes
26407,caught,A Symonds,DA Warner
26435,bowled,KD Karthik,
26439,caught,R Bhatia,Y Venugopal Rao
26441,run out,TM Dilshan,"TL Suman,AC Gilchrist"
26443,caught,G Gambhir,RP Singh
26444,caught,DA Warner,HH Gibbs
26504,lbw,V Sehwag,
26544,caught,AB de Villiers,AC Gilchrist
26563,run out,A Mishra,AC Gilchrist
26573,bowled,HH Gibbs,
26640,caught,SK Raina,MV Boucher
26659,caught,MS Dhoni,R Vinay Kumar
26673,caught,JDP Oram,RV Uthappa
26717,caught,ML Hayden,MK Pandey
26727,lbw,PA Patel,
26753,bowled,MK Pandey,
26769,lbw,R Dravid,
26808,caught,JH Kallis,PA Patel
