id,batsman,bowler,runs
3936,S Dhawan,SB Joshi,6
3938,G Gambhir,SB Joshi,6
3939,G Gambhir,SB Joshi,4
3942,S Dhawan,JH Kallis,6
3944,G Gambhir,JH Kallis,4
3951,Shoaib Malik,P Kumar,4
3961,MK Tiwary,JH Kallis,4
3963,G Gambhir,JH Kallis,4
3970,R Bhatia,Z Khan,4
3979,P Kumar,GD McGrath,4
3986,LRPL Taylor,Mohammad Asif,4
3989,LRPL Taylor,Mohammad Asif,4
3993,LRPL Taylor,GD McGrath,6
3996,LRPL Taylor,Mohammad Asif,6
4000,W Jaffer,Mohammad Asif,6
4002,LRPL Taylor,GD McGrath,4
4013,MV Boucher,V Sehwag,6
4016,MV Boucher,V Sehwag,6
4017,MV Boucher,V Sehwag,4
4028,VVS Laxman,PP Chawla,4
4038,RG Sharma,VRV Singh,4
4045,Shahid Afridi,IK Pathan,4
4050,VVS Laxman,VRV Singh,4
4052,VVS Laxman,VRV Singh,4
4067,RG Sharma,PP Chawla,4
4068,RG Sharma,PP Chawla,6
4074,RG Sharma,Gagandeep Singh,4
4075,RG Sharma,Gagandeep Singh,4
4080,RG Sharma,S Sreesanth,4
4081,RG Sharma,S Sreesanth,4
4089,Shahid Afridi,Gagandeep Singh,6
4102,VVS Laxman,S Sreesanth,4
4107,VVS Laxman,IK Pathan,4
4109,VVS Laxman,IK Pathan,4
4115,VVS Laxman,S Sreesanth,4
4129,VVS Laxman,S Sreesanth,4
4146,Yuvraj Singh,Y Venugopal Rao,4
4150,SE Marsh,SB Bangar,4
4151,SE Marsh,SB Bangar,4
4157,SE Marsh,Shahid Afridi,4
4161,SE Marsh,DNT Zoysa,4
4164,Yuvraj Singh,DNT Zoysa,4
4166,DPMD Jayawardene,DNT Zoysa,4
4170,DPMD Jayawardene,D Kalyankrishna,4
4172,DPMD Jayawardene,D Kalyankrishna,4
4173,SE Marsh,Shahid Afridi,4
4185,DPMD Jayawardene,D Kalyankrishna,4
4188,DPMD Jayawardene,D Kalyankrishna,4
4191,DPMD Jayawardene,D Kalyankrishna,6
4196,SE Marsh,RP Singh,4
4200,SE Marsh,SB Bangar,4
4208,RG Sharma,VRV Singh,4
4212,RG Sharma,Gagandeep Singh,4
4213,RG Sharma,Gagandeep Singh,4
4214,RG Sharma,Gagandeep Singh,4
4217,RG Sharma,IK Pathan,6
4222,SE Marsh,RP Singh,4
4224,SE Marsh,RP Singh,4
4231,RR Sarwan,DNT Zoysa,4
4237,SE Marsh,Shahid Afridi,4
4238,SE Marsh,Shahid Afridi,4
4241,RR Sarwan,RP Singh,4
4257,DPMD Jayawardene,RP Singh,4
4260,SE Marsh,DNT Zoysa,6
4262,SA Asnodkar,AB Dinda,4
4266,SA Asnodkar,AB Agarkar,4
4270,SA Asnodkar,DJ Hussey,4
4272,YK Pathan,DJ Hussey,4
4274,YK Pathan,DJ Hussey,4
4277,SA Asnodkar,AB Agarkar,4
4278,SA Asnodkar,AB Agarkar,4
4279,SA Asnodkar,SC Ganguly,4
4280,SA Asnodkar,SC Ganguly,4
4286,YK Pathan,Umar Gul,4
4290,YK Pathan,SC Ganguly,4
4296,M Kaif,AB Agarkar,6
4298,RA Jadeja,DJ Hussey,4
4303,YK Pathan,AB Agarkar,6
4311,RA Jadeja,Umar Gul,6
4317,RA Jadeja,I Sharma,4
4322,RA Jadeja,LR Shukla,4
4326,YK Pathan,LR Shukla,6
4329,YK Pathan,AB Dinda,4
4341,SA Asnodkar,AB Dinda,4
4347,SA Asnodkar,I Sharma,4
4352,M Kaif,AB Dinda,4
4356,M Kaif,AB Dinda,4
4358,M Kaif,I Sharma,4
4363,SA Asnodkar,AB Agarkar,6
4366,SA Asnodkar,AB Agarkar,4
4379,SC Ganguly,SK Trivedi,4
4391,DJ Hussey,SK Trivedi,6
4396,SC Ganguly,SK Trivedi,6
4411,SC Ganguly,MM Patel,6
4415,SC Ganguly,MM Patel,4
4430,DJ Hussey,SK Warne,6
4431,DJ Hussey,SK Warne,4
4436,DB Das,YK Pathan,4
4454,YK Pathan,I Sharma,4
4471,Salman Butt,SR Watson,4
4472,SC Ganguly,Sohail Tanvir,4
4479,AB Agarkar,Sohail Tanvir,6
4484,AB Agarkar,SR Watson,6
4490,AB Agarkar,Sohail Tanvir,4
4495,SC Ganguly,SR Watson,4
4512,V Sehwag,Joginder Sharma,4
4513,V Sehwag,Joginder Sharma,4
4519,V Sehwag,M Muralitharan,4
4522,V Sehwag,Joginder Sharma,6
4534,G Gambhir,JA Morkel,4
4538,G Gambhir,M Ntini,4
4539,G Gambhir,M Ntini,4
4542,G Gambhir,JA Morkel,4
4545,G Gambhir,JA Morkel,4
4552,G Gambhir,Joginder Sharma,6
4557,AB de Villiers,MS Gony,4
4577,V Sehwag,JA Morkel,4
4597,PA Patel,Mohammad Asif,4
4607,SP Fleming,VY Mahesh,4
4608,SP Fleming,VY Mahesh,4
4610,S Vidyut,VY Mahesh,4
4618,S Vidyut,PJ Sangwan,4
4621,PA Patel,VY Mahesh,4
4623,PA Patel,VY Mahesh,4
4630,S Vidyut,PJ Sangwan,4
4635,S Vidyut,Shoaib Malik,4
4645,S Vidyut,V Sehwag,4
4647,S Vidyut,Mohammad Asif,4
4651,MS Dhoni,Mohammad Asif,4
4652,S Vidyut,V Sehwag,6
4655,MS Dhoni,V Sehwag,6
4661,S Vidyut,Mohammad Asif,4
4665,MS Dhoni,GD McGrath,4
4681,JA Morkel,GD McGrath,4
4692,JA Morkel,PJ Sangwan,4
4696,JA Morkel,Mohammad Asif,4
4704,JA Morkel,PJ Sangwan,6
4705,JA Morkel,PJ Sangwan,6
4712,S Badrinath,R Bhatia,6
4716,V Sehwag,M Ntini,6
4719,V Sehwag,MS Gony,6
4721,V Sehwag,MS Gony,6
4729,V Sehwag,M Ntini,4
4733,V Sehwag,MS Gony,4
4737,V Sehwag,MS Gony,4
4747,S Dhawan,JA Morkel,4
4750,S Dhawan,JA Morkel,4
4751,AB de Villiers,M Muralitharan,4
4756,HH Gibbs,R Vinay Kumar,4
4757,HH Gibbs,R Vinay Kumar,6
4760,HH Gibbs,R Vinay Kumar,4
4773,AC Gilchrist,B Akhil,6
4774,AC Gilchrist,B Akhil,6
4776,HH Gibbs,B Akhil,4
4778,HH Gibbs,B Akhil,4
4779,AC Gilchrist,JH Kallis,4
4780,AC Gilchrist,JH Kallis,4
4788,HH Gibbs,DW Steyn,4
4790,HH Gibbs,JH Kallis,6
4802,RG Sharma,R Vinay Kumar,4
4807,DB Ravi Teja,B Akhil,4
4814,Y Venugopal Rao,A Kumble,6
4815,Y Venugopal Rao,A Kumble,4
4816,AC Gilchrist,B Akhil,4
4818,AC Gilchrist,B Akhil,4
4823,RG Sharma,A Kumble,4
4842,HH Gibbs,DW Steyn,4
4865,JH Kallis,SB Bangar,4
4870,JH Kallis,DP Vijaykumar,4
4881,Misbah-ul-Haq,DP Vijaykumar,4
4897,Misbah-ul-Haq,Y Venugopal Rao,6
4898,Misbah-ul-Haq,Y Venugopal Rao,4
4899,Misbah-ul-Haq,Y Venugopal Rao,4
4917,CL White,DB Ravi Teja,6
4919,R Dravid,DB Ravi Teja,6
4927,R Dravid,SB Bangar,4
4928,R Dravid,SB Bangar,4
4929,R Dravid,SB Bangar,4
4931,V Kohli,SB Bangar,4
4932,CL White,DP Vijaykumar,4
4933,CL White,DP Vijaykumar,6
4937,Y Venugopal Rao,A Kumble,6
4942,AS Yadav,V Kohli,6
4945,Y Venugopal Rao,R Vinay Kumar,4
4960,JH Kallis,WPUJC Vaas,4
4961,JH Kallis,WPUJC Vaas,4
4968,W Jaffer,RP Singh,4
4970,JH Kallis,WPUJC Vaas,4
4973,JH Kallis,WPUJC Vaas,4
4976,Misbah-ul-Haq,RP Singh,4
4982,B Akhil,WPUJC Vaas,4
4983,B Akhil,WPUJC Vaas,4
4986,B Akhil,LPC Silva,6
4987,B Akhil,LPC Silva,6
4990,B Akhil,LPC Silva,6
4992,V Kohli,WPUJC Vaas,4
4996,SE Marsh,AB Dinda,6
4998,SE Marsh,AB Dinda,4
5001,Yuvraj Singh,Mohammad Hafeez,6
5002,Yuvraj Singh,Mohammad Hafeez,4
5003,Yuvraj Singh,Mohammad Hafeez,4
5017,DPMD Jayawardene,DJ Hussey,6
5029,SE Marsh,Mohammad Hafeez,4
5044,IK Pathan,DJ Hussey,4
5051,KC Sangakkara,Umar Gul,4
5054,KC Sangakkara,Umar Gul,4
5057,IK Pathan,I Sharma,4
5062,K Goel,DJ Hussey,4
5073,SE Marsh,I Sharma,4
5078,JR Hopes,AB Agarkar,4
5079,JR Hopes,AB Agarkar,4
5085,JR Hopes,I Sharma,4
5091,JR Hopes,AB Dinda,4
5094,SE Marsh,AB Dinda,4
5099,KC Sangakkara,AB Agarkar,4
5101,SE Marsh,AB Agarkar,4
5102,KC Sangakkara,AB Dinda,4
5103,DB Das,S Sreesanth,4
5132,DJ Hussey,VRV Singh,4
5143,DJ Hussey,VRV Singh,4
5150,DJ Hussey,Gagandeep Singh,4
5151,DJ Hussey,Gagandeep Singh,4
5153,DJ Hussey,Gagandeep Singh,6
5164,WP Saha,PP Chawla,6
5166,WP Saha,PP Chawla,6
5170,DJ Hussey,JR Hopes,6
5173,WP Saha,VRV Singh,4
5185,KC Sangakkara,Umar Gul,4
5191,PP Chawla,I Sharma,4
5192,PP Chawla,I Sharma,4
5194,PP Chawla,I Sharma,4
5195,PP Chawla,I Sharma,6
5199,SC Ganguly,S Sreesanth,4
5206,Mohammad Hafeez,IK Pathan,6
5211,Mohammad Hafeez,S Sreesanth,4
5224,WP Saha,JR Hopes,6
5227,DJ Hussey,Gagandeep Singh,6
5231,WP Saha,Gagandeep Singh,6
5237,WP Saha,IK Pathan,4
5240,DJ Hussey,JR Hopes,6
5249,V Sehwag,DJ Bravo,4
5250,Shoaib Malik,DS Kulkarni,4
5252,V Sehwag,ST Jayasuriya,6
5257,V Sehwag,ST Jayasuriya,6
5262,V Sehwag,DS Kulkarni,4
5266,V Sehwag,SM Pollock,6
5272,AB de Villiers,DJ Bravo,4
5279,KD Karthik,RR Raje,4
5298,R Bhatia,DJ Bravo,6
5310,KD Karthik,DJ Thornely,4
5312,KD Karthik,DJ Thornely,4
5322,ST Jayasuriya,GD McGrath,4
5326,ST Jayasuriya,Mohammad Asif,4
5327,ST Jayasuriya,Mohammad Asif,4
5340,ST Jayasuriya,Mohammad Asif,4
5346,YV Takawale,GD McGrath,4
5347,YV Takawale,GD McGrath,4
5349,ST Jayasuriya,VY Mahesh,6
5350,ST Jayasuriya,VY Mahesh,4
5353,ST Jayasuriya,VY Mahesh,4
5375,DJ Thornely,VY Mahesh,4
5378,DJ Thornely,VY Mahesh,4
5388,RV Uthappa,R Bhatia,6
5389,RV Uthappa,R Bhatia,6
5393,DJ Thornely,PJ Sangwan,6
5399,DJ Thornely,R Bhatia,6
5413,SS Tiwary,Shoaib Malik,4
5418,SM Pollock,Mohammad Asif,4
5427,SM Pollock,GD McGrath,4
5432,SM Pollock,Mohammad Asif,6
5434,SM Pollock,Mohammad Asif,6
5435,SM Pollock,Mohammad Asif,6
5439,RR Raje,VY Mahesh,4
5461,AB de Villiers,A Nehra,6
5462,AB de Villiers,A Nehra,4
5464,V Sehwag,A Nehra,4
5502,JA Morkel,SK Warne,4
5504,JA Morkel,SK Warne,6
5507,JA Morkel,SK Warne,4
5545,JA Morkel,SK Warne,4
5548,JA Morkel,YK Pathan,4
5561,S Vidyut,SR Watson,4
5578,S Badrinath,MM Patel,4
5580,SK Raina,SK Trivedi,4
5584,SK Raina,SK Trivedi,4
5586,S Badrinath,SR Watson,4
5589,S Badrinath,SR Watson,4
5608,SA Asnodkar,SK Raina,4
5619,YK Pathan,S Vidyut,6
5632,SR Watson,S Vidyut,6
5633,SR Watson,S Vidyut,4
5645,GC Smith,M Ntini,4
5653,SA Asnodkar,MS Gony,4
5654,SA Asnodkar,MS Gony,4
5659,GC Smith,M Ntini,4
5660,GC Smith,M Ntini,4
5661,SA Asnodkar,MS Gony,4
5664,GC Smith,MS Gony,4
5667,M Ntini,Sohail Tanvir,4
5668,M Ntini,Sohail Tanvir,4
5677,SA Asnodkar,MS Gony,4
5688,JR Hopes,Z Khan,4
5698,RR Sarwan,DW Steyn,6
5712,V Kohli,JR Hopes,4
5716,R Dravid,JR Hopes,4
5724,R Dravid,PP Chawla,4
5733,R Dravid,Gagandeep Singh,4
5735,Misbah-ul-Haq,Gagandeep Singh,4
5742,DT Patil,PP Chawla,4
5744,R Dravid,VRV Singh,4
5746,R Dravid,VRV Singh,4
5747,R Dravid,VRV Singh,4
5756,R Dravid,VRV Singh,6
5775,V Kohli,IK Pathan,4
5785,V Kohli,IK Pathan,4
5795,R Dravid,S Sreesanth,4
5799,R Dravid,Gagandeep Singh,4
5807,R Dravid,VRV Singh,4
5815,V Kohli,Gagandeep Singh,4
5828,V Kohli,S Sreesanth,4
5834,SE Marsh,A Kumble,4
5837,DPMD Jayawardene,A Kumble,4
5843,DPMD Jayawardene,P Kumar,4
5867,IK Pathan,Z Khan,4
5879,IK Pathan,A Kumble,6
5904,SE Marsh,A Kumble,4
5905,SE Marsh,A Kumble,4
5907,SE Marsh,A Kumble,4
5910,RR Sarwan,Z Khan,4
5912,RR Sarwan,Z Khan,4
5915,RR Sarwan,P Kumar,4
5918,SE Marsh,P Kumar,6
5919,RR Sarwan,JH Kallis,4
5936,PA Patel,DP Vijaykumar,4
5946,SP Fleming,RP Singh,4
5962,SB Styris,M Muralitharan,4
5967,RG Sharma,Joginder Sharma,6
5969,RG Sharma,Joginder Sharma,4
5981,SB Styris,JA Morkel,6
5991,Shahid Afridi,Joginder Sharma,6
5992,Shahid Afridi,Joginder Sharma,4
5993,Shahid Afridi,Joginder Sharma,6
5994,Shahid Afridi,Joginder Sharma,4
6000,MS Gony,SB Bangar,6
6002,MS Gony,SB Bangar,6
6004,JA Morkel,SB Bangar,4
6019,HH Gibbs,M Ntini,6
6022,HH Gibbs,M Ntini,4
6026,AC Gilchrist,JA Morkel,4
6028,AC Gilchrist,JA Morkel,4
6031,SP Fleming,DP Vijaykumar,4
6033,SK Raina,DP Vijaykumar,4
6041,SK Raina,Shahid Afridi,4
6042,SK Raina,Shahid Afridi,4
6050,MS Dhoni,SB Styris,4
6055,MS Dhoni,Shahid Afridi,4
6058,SK Raina,Shahid Afridi,4
6072,SK Raina,SB Bangar,4
6099,Joginder Sharma,Shahid Afridi,4
6103,JA Morkel,PP Ojha,6
6110,JA Morkel,SB Styris,6
6113,Joginder Sharma,SB Styris,6
6117,AC Gilchrist,M Ntini,6
6118,AC Gilchrist,M Ntini,4
6119,AC Gilchrist,M Ntini,6
6124,AC Gilchrist,MS Gony,4
6130,AC Gilchrist,Joginder Sharma,4
6132,SB Styris,Joginder Sharma,4
6142,AC Gilchrist,M Muralitharan,4
6154,AC Gilchrist,MS Gony,4
6156,SB Styris,JA Morkel,4
6158,RG Sharma,M Muralitharan,4
6172,SA Asnodkar,SM Pollock,4
6173,SA Asnodkar,SM Pollock,4
6178,SA Asnodkar,A Nehra,4
6186,SR Watson,DS Kulkarni,4
6187,SR Watson,DS Kulkarni,6
6191,SR Watson,A Nehra,4
6198,SK Warne,RR Raje,4
6209,Sohail Tanvir,RR Raje,4
6243,ST Jayasuriya,MM Patel,6
6249,YV Takawale,SK Trivedi,6
6263,ST Jayasuriya,Sohail Tanvir,4
6269,YV Takawale,SR Watson,4
6273,SA Asnodkar,DS Kulkarni,6
6283,SR Watson,ST Jayasuriya,4
6288,SR Watson,ST Jayasuriya,4
6321,RV Uthappa,SR Watson,4
6324,RV Uthappa,SR Watson,4
6330,RV Uthappa,SK Warne,4
6341,RV Uthappa,SK Trivedi,4
6342,RV Uthappa,SK Trivedi,6
6350,AM Nayar,SK Warne,4
6364,KD Karthik,L Balaji,4
6366,S Vidyut,GD McGrath,4
6368,S Vidyut,GD McGrath,4
6381,S Vidyut,Mohammad Asif,4
6382,S Vidyut,Mohammad Asif,4
6385,SP Fleming,Mohammad Asif,4
6389,S Vidyut,PJ Sangwan,4
6393,S Vidyut,VY Mahesh,4
6399,SP Fleming,VY Mahesh,4
6403,SP Fleming,PJ Sangwan,4
6410,SP Fleming,Shoaib Malik,4
6411,SP Fleming,Shoaib Malik,4
6414,SP Fleming,PJ Sangwan,4
6419,MS Dhoni,PJ Sangwan,4
6434,S Vidyut,VY Mahesh,6
6438,SP Fleming,VY Mahesh,4
6439,MK Tiwary,L Balaji,4
6442,V Sehwag,MS Gony,4
6447,V Sehwag,JA Morkel,4
6448,V Sehwag,JA Morkel,4
6457,G Gambhir,MS Gony,4
6465,G Gambhir,JA Morkel,4
6468,G Gambhir,MS Gony,4
6475,S Dhawan,JA Morkel,4
6478,G Gambhir,M Muralitharan,4
6488,G Gambhir,P Amarnath,4
6492,S Dhawan,M Muralitharan,4
6500,S Dhawan,L Balaji,4
6505,G Gambhir,P Amarnath,4
6507,S Dhawan,P Amarnath,6
6523,G Gambhir,MS Gony,6
6532,G Gambhir,P Amarnath,4
6533,G Gambhir,P Amarnath,4
6534,G Gambhir,P Amarnath,4
6543,G Gambhir,CK Kapugedera,4
6545,S Dhawan,CK Kapugedera,4
6546,S Dhawan,CK Kapugedera,4
6548,S Dhawan,L Balaji,6
6550,G Gambhir,L Balaji,4
6556,S Dhawan,JA Morkel,4
6564,MS Gony,Shoaib Malik,6
6566,MS Gony,Shoaib Malik,4
6571,JA Morkel,V Sehwag,6
6572,JA Morkel,V Sehwag,4
6597,MS Dhoni,Mohammad Asif,4
6601,MS Dhoni,V Sehwag,4
6607,JA Morkel,VY Mahesh,4
6609,JA Morkel,V Sehwag,6
6610,JA Morkel,V Sehwag,6
6612,S Badrinath,VY Mahesh,4
6621,BJ Hodge,Z Khan,4
6630,BJ Hodge,DW Steyn,4
6640,SC Ganguly,DW Steyn,4
6651,SC Ganguly,A Kumble,4
6664,DJ Hussey,A Kumble,6
6665,DJ Hussey,A Kumble,6
6668,T Taibu,P Kumar,4
6672,T Taibu,P Kumar,4
6681,DJ Hussey,P Kumar,6
6682,DJ Hussey,P Kumar,4
6686,J Arunkumar,AB Dinda,4
6695,J Arunkumar,Umar Gul,4
6697,J Arunkumar,Umar Gul,4
6698,J Arunkumar,Umar Gul,4
6721,MV Boucher,M Kartik,4
6732,CL White,LR Shukla,4
6736,CL White,LR Shukla,6
6739,MV Boucher,AB Dinda,4
6743,CL White,Umar Gul,4
6747,CL White,Umar Gul,4
6757,MV Boucher,M Kartik,4
6758,MV Boucher,M Kartik,6
6759,MV Boucher,M Kartik,4
6762,LR Shukla,DW Steyn,4
6763,LR Shukla,DW Steyn,4
6771,M Kartik,R Vinay Kumar,4
6778,M Kartik,Z Khan,4
6781,WP Saha,Z Khan,4
6785,WP Saha,P Kumar,6
6788,Umar Gul,P Kumar,6
6795,J Arunkumar,AB Dinda,4
6799,S Chanderpaul,I Sharma,4
6808,P Kumar,I Sharma,4
6809,MV Boucher,I Sharma,4
6814,HH Gibbs,MM Patel,4
6824,AC Gilchrist,MM Patel,4
6843,SB Styris,YK Pathan,6
6867,DB Ravi Teja,SR Watson,4
6871,Y Venugopal Rao,Sohail Tanvir,4
6872,Y Venugopal Rao,Sohail Tanvir,4
6876,Y Venugopal Rao,SK Warne,4
6885,AC Gilchrist,YK Pathan,4
6889,AC Gilchrist,Sohail Tanvir,4
6894,AC Gilchrist,Sohail Tanvir,4
6902,AC Gilchrist,Sohail Tanvir,4
6905,AC Gilchrist,Sohail Tanvir,4
6906,AC Gilchrist,Sohail Tanvir,4
6916,AC Gilchrist,SR Watson,6
6918,HH Gibbs,SR Watson,4
6922,AC Gilchrist,MM Patel,4
6925,AC Gilchrist,MM Patel,4
6926,YK Pathan,PP Ojha,4
6927,YK Pathan,PP Ojha,4
6932,GC Smith,Shahid Afridi,4
6936,YK Pathan,SB Bangar,4
6947,YK Pathan,SB Bangar,4
6950,YK Pathan,SB Bangar,4
6961,YK Pathan,Y Venugopal Rao,4
6964,YK Pathan,Y Venugopal Rao,4
6966,YK Pathan,PP Ojha,4
6979,M Kaif,PP Ojha,4
6981,M Kaif,PP Ojha,4
6985,GC Smith,RP Singh,4
6990,SR Watson,RP Singh,4
6996,YK Pathan,RP Singh,4
7006,Y Venugopal Rao,Sohail Tanvir,6
7011,GC Smith,DP Vijaykumar,4
7012,GC Smith,DP Vijaykumar,4
7028,YK Pathan,SB Styris,6
7033,YK Pathan,PP Ojha,6
7047,SR Tendulkar,B Akhil,4
7049,ST Jayasuriya,A Kumble,6
7053,SR Tendulkar,A Kumble,6
7063,RV Uthappa,R Vinay Kumar,4
7068,RV Uthappa,DW Steyn,6
7074,RV Uthappa,B Akhil,4
7084,SR Tendulkar,A Kumble,4
7085,SR Tendulkar,A Kumble,4
7089,R Vinay Kumar,DR Smith,4
7092,P Kumar,DS Kulkarni,4
7103,R Vinay Kumar,CRD Fernando,6
7107,ST Jayasuriya,A Kumble,4
7124,SP Goswami,SM Pollock,4
7133,MV Boucher,A Nehra,4
7135,MV Boucher,A Nehra,4
7138,MV Boucher,SM Pollock,4
7171,CL White,DR Smith,4
7175,CL White,DS Kulkarni,4
7176,CL White,DS Kulkarni,6
7177,CL White,DS Kulkarni,4
7188,B Akhil,A Nehra,4
7200,R Vinay Kumar,CRD Fernando,4
7216,SR Tendulkar,P Kumar,4
7235,ST Jayasuriya,R Vinay Kumar,6
7236,ST Jayasuriya,R Vinay Kumar,6
7237,ST Jayasuriya,R Vinay Kumar,4
7244,ST Jayasuriya,A Kumble,4
7245,ST Jayasuriya,P Kumar,6
7250,ST Jayasuriya,A Kumble,4
7252,S Vidyut,S Sreesanth,4
7255,S Vidyut,S Sreesanth,4
7261,SK Raina,IK Pathan,4
7280,S Badrinath,S Sreesanth,4
7281,S Badrinath,S Sreesanth,4
7282,SK Raina,VRV Singh,4
7284,S Badrinath,VRV Singh,6
7291,S Badrinath,IK Pathan,6
7293,S Badrinath,IK Pathan,6
7298,MS Dhoni,Yuvraj Singh,4
7306,S Badrinath,VRV Singh,4
7307,S Badrinath,VRV Singh,4
7328,MS Dhoni,JR Hopes,6
7331,MS Dhoni,JR Hopes,4
7341,JR Hopes,MS Gony,6
7342,JR Hopes,MS Gony,4
7352,SE Marsh,MS Gony,4
7357,SE Marsh,JA Morkel,4
7373,SK Raina,PP Chawla,4
7374,SK Raina,PP Chawla,4
7387,MS Dhoni,PP Chawla,6
7396,S Badrinath,JR Hopes,4
7397,MS Dhoni,PP Chawla,6
7398,MS Dhoni,PP Chawla,6
7406,S Badrinath,JR Hopes,4
7411,SE Marsh,M Muralitharan,6
7422,IK Pathan,P Amarnath,4
7423,IK Pathan,P Amarnath,4
7427,DPMD Jayawardene,M Muralitharan,6
7440,IK Pathan,M Muralitharan,4
7443,IK Pathan,MS Gony,6
7447,PP Chawla,MS Gony,6
7448,PP Chawla,MS Gony,4
7449,IK Pathan,JA Morkel,6
7455,IK Pathan,L Balaji,6
7469,SE Marsh,P Amarnath,6
7471,SE Marsh,P Amarnath,6
7485,SE Marsh,L Balaji,6
7498,SE Marsh,P Amarnath,4
7507,HH Gibbs,AB Dinda,4
7513,AC Gilchrist,I Sharma,4
7523,AC Gilchrist,I Sharma,4
7526,DB Ravi Teja,I Sharma,4
7527,AC Gilchrist,AB Dinda,4
7530,DB Ravi Teja,AB Dinda,4
7534,SC Ganguly,Y Venugopal Rao,4
7540,SC Ganguly,PP Ojha,6
7541,SC Ganguly,PP Ojha,6
7545,SC Ganguly,PP Ojha,4
7549,DJ Hussey,Y Venugopal Rao,4
7553,DJ Hussey,SB Styris,4
7555,SC Ganguly,SB Styris,6
7556,SC Ganguly,SB Styris,6
7559,SC Ganguly,WPUJC Vaas,6
7561,DJ Hussey,WPUJC Vaas,4
7562,DJ Hussey,WPUJC Vaas,6
7566,DJ Hussey,RP Singh,6
7567,DJ Hussey,RP Singh,4
7568,DJ Hussey,RP Singh,6
7578,T Taibu,RP Singh,4
7580,LR Shukla,RP Singh,4
7581,LR Shukla,RP Singh,4
7583,Salman Butt,WPUJC Vaas,4
7597,SC Ganguly,WPUJC Vaas,4
7598,SC Ganguly,WPUJC Vaas,4
7601,SC Ganguly,DP Vijaykumar,4
7603,SC Ganguly,DP Vijaykumar,4
7608,SC Ganguly,SB Styris,4
7614,SC Ganguly,RP Singh,4
7616,A Chopra,RP Singh,4
7620,SC Ganguly,SB Styris,4
7625,SC Ganguly,RP Singh,4
7639,A Chopra,SB Bangar,4
7640,A Chopra,SB Bangar,4
7654,SC Ganguly,PP Ojha,4
7661,RG Sharma,AB Dinda,4
7667,Y Venugopal Rao,M Kartik,6
7669,Y Venugopal Rao,M Kartik,6
7670,Y Venugopal Rao,M Kartik,6
7671,Y Venugopal Rao,M Kartik,4
7683,Y Venugopal Rao,I Sharma,6
7684,Y Venugopal Rao,I Sharma,4
7688,Y Venugopal Rao,Umar Gul,4
7689,Y Venugopal Rao,Umar Gul,6
7694,Y Venugopal Rao,LR Shukla,4
7700,Y Venugopal Rao,Umar Gul,6
7709,RP Singh,LR Shukla,4
7720,RG Sharma,SC Ganguly,6
7731,RG Sharma,SC Ganguly,6
7733,AC Gilchrist,AB Dinda,4
7734,AC Gilchrist,AB Dinda,4
7739,RG Sharma,Umar Gul,4
7741,RG Sharma,Umar Gul,4
7757,Niraj Patel,MF Maharoof,4
7758,M Rawat,VY Mahesh,4
7761,G Gambhir,AD Mascarenhas,4
7768,V Sehwag,AD Mascarenhas,4
7771,G Gambhir,SR Watson,4
7777,SR Watson,PJ Sangwan,6
7780,GC Smith,A Mishra,4
7785,RA Jadeja,MF Maharoof,4
7807,SR Watson,A Mishra,4
7808,SR Watson,A Mishra,6
7812,AD Mascarenhas,V Sehwag,6
7814,SK Warne,V Sehwag,4
7816,SR Watson,V Sehwag,6
7820,SR Watson,GD McGrath,4
7834,G Gambhir,AD Mascarenhas,4
7842,YK Pathan,MF Maharoof,4
7861,V Sehwag,MM Patel,4
7867,G Gambhir,SR Watson,4
7909,KD Karthik,SK Warne,4
7937,MF Maharoof,MM Patel,4
7939,TM Dilshan,SK Trivedi,4
7940,TM Dilshan,SK Trivedi,6
7946,MF Maharoof,SK Warne,6
7947,MF Maharoof,SK Warne,6
7949,MF Maharoof,SK Warne,6
7950,MF Maharoof,SK Warne,6
7952,MF Maharoof,SR Watson,4
7958,SR Watson,VY Mahesh,6
7960,SR Watson,VY Mahesh,4
7961,GC Smith,PJ Sangwan,4
7967,SR Watson,VY Mahesh,6
7968,SR Watson,VY Mahesh,4
7997,SR Watson,VY Mahesh,4
8000,GC Smith,PJ Sangwan,4
8013,Misbah-ul-Haq,S Sreesanth,4
8032,MV Boucher,PP Chawla,4
8043,R Dravid,JR Hopes,4
8053,MV Boucher,JR Hopes,6
8054,MV Boucher,JR Hopes,4
8055,MV Boucher,JR Hopes,4
8079,MV Boucher,IK Pathan,4
8085,SE Marsh,DW Steyn,4
8096,Misbah-ul-Haq,S Sreesanth,4
8097,V Kohli,IK Pathan,4
8098,V Kohli,IK Pathan,4
8103,Misbah-ul-Haq,S Sreesanth,6
8107,Misbah-ul-Haq,S Sreesanth,4
8110,V Kohli,PP Chawla,4
8111,V Kohli,PP Chawla,4
8138,R Dravid,Yuvraj Singh,4
8143,SE Marsh,DW Steyn,4
8144,SE Marsh,DW Steyn,6
8145,SE Marsh,DW Steyn,4
8146,SE Marsh,DW Steyn,4
8152,LA Pomersbach,A Kumble,6
8157,LA Pomersbach,V Kohli,4
8164,LA Pomersbach,A Kumble,6
8167,SE Marsh,A Kumble,4
8170,SE Marsh,Z Khan,4
8171,SE Marsh,Z Khan,4
8172,SE Marsh,Z Khan,4
8174,LA Pomersbach,Z Khan,4
